path_id,type,name,tag,layer,component_count,game_object,local_position,local_scale
439,Transform,,,,,123,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
440,Transform,,,,,122,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
441,Transform,,,,,121,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
442,Transform,,,,,120,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
443,Transform,,,,,141,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
444,Transform,,,,,143,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
445,Transform,,,,,142,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
446,Transform,,,,,150,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
447,Transform,,,,,149,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
448,Transform,,,,,148,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
449,Transform,,,,,147,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
450,Transform,,,,,146,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
451,Transform,,,,,145,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
452,Transform,,,,,144,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
453,Transform,,,,,135,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
454,Transform,,,,,134,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
455,Transform,,,,,133,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
456,Transform,,,,,132,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
457,Transform,,,,,131,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
458,Transform,,,,,130,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
459,Transform,,,,,140,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
460,Transform,,,,,139,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
461,Transform,,,,,138,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
462,Transform,,,,,137,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
463,Transform,,,,,136,"0.0,-0.05000000074505806,0.0","1.0,0.10000000149011612,1.0"
464,Transform,,,,,152,"2.2709999084472656,0.42899999022483826,9.479999542236328","1.0,1.0,1.0"
465,Transform,,,,,179,"8.144000053405762,0.041999999433755875,9.067999839782715","1.0,1.0,1.0"
466,Transform,,,,,176,"6.26200008392334,0.006000000052154064,3.7739999294281006","0.800000011920929,0.800000011920929,0.800000011920929"
467,Transform,,,,,180,"-0.20800000429153442,0.008999999612569809,0.07599999755620956","0.28133445978164673,0.881598949432373,0.5634300112724304"
468,Transform,,,,,159,"0.29600000381469727,-0.0,-0.12200000137090683","0.5966986417770386,0.43436676263809204,0.5966986417770386"
469,Transform,,,,,184,"16.02899932861328,0.34200000762939453,5.6620001792907715","1.100000023841858,1.100000023841858,1.100000023841858"
470,Transform,,,,,183,"1.0520000457763672,0.8980000019073486,9.763999938964844","1.100000023841858,1.100000023841858,1.100000023841858"
471,Transform,,,,,222,"0.0,0.0,0.0","1.0,1.0,1.0"
472,Transform,,,,,181,"5.119999885559082,0.004999999888241291,2.9140000343322754","1.0,1.0,1.0"
473,Transform,,,,,182,"5.197999954223633,0.8080000281333923,9.581999778747559","1.0,1.0,1.0"
474,Transform,,,,,175,"-0.020999999716877937,0.5070000290870667,-0.023000000044703484","0.4964686632156372,0.22429805994033813,0.22429797053337097"
475,Transform,,,,,172,"15.282999992370605,0.30518364906311035,5.6449995040893555","1.100000023841858,1.100000023841858,1.100000023841858"
476,Transform,,,,,171,"-0.12839999794960022,0.008999999612569809,-0.42579999566078186","0.1960882544517517,0.331370085477829,0.331370085477829"
477,Transform,,,,,174,"3.0320000648498535,0.7580000162124634,9.755999565124512","1.0,1.0,1.0"
478,Transform,,,,,173,"2.4049999713897705,0.8420000076293945,2.078000068664551","1.0,1.0,1.0"
479,Transform,,,,,186,"0.0,0.0,0.0","1.0,1.0,1.0"
480,Transform,,,,,203,"-0.0,0.0,0.0","1.0,1.0,1.0"
481,Transform,,,,,197,"15.300999641418457,1.0950000286102295,5.704999923706055","0.8999999761581421,0.8999999761581421,0.8999999761581421"
482,Transform,,,,,246,"2.4019999504089355,0.4805999994277954,1.6779999732971191","1.0,1.0,1.0"
483,Transform,,,,,231,"-0.0,0.0,0.0","1.0,1.0,1.0"
484,Transform,,,,,191,"4.849999904632568,0.5080000162124634,4.190000057220459","0.5,1.0,0.5"
485,Transform,,,,,200,"3.5179998874664307,0.8130000233650208,9.5649995803833","1.0,1.2000000476837158,-1.0"
486,Transform,,,,,199,"7.1449995040893555,0.8130000233650208,9.5649995803833","1.0,1.2000000476837158,-1.0"
487,Transform,,,,,201,"2.5929999351501465,0.3714999854564667,9.751999855041504","1.0,1.0,1.0"
488,Transform,,,,,221,"-0.008999999612569809,0.0,-0.00800000037997961","1.0800000429153442,1.0800000429153442,1.0800000429153442"
489,Transform,,,,,194,"-0.20000000298023224,0.0,0.0","1.0,1.0,1.0"
490,Transform,,,,,303,"0.0,0.0,0.0","1.0,1.0,1.0"
491,Transform,,,,,190,"1.7760000228881836,0.414000004529953,9.682999610900879","1.0,1.0,1.0"
492,Transform,,,,,187,"5.61899995803833,0.012000000104308128,0.8500000238418579","1.0,1.0,-1.0"
493,Transform,,,,,188,"6.691999912261963,0.8050000071525574,12.079000473022461","1.0,1.0,1.0"
494,Transform,,,,,189,"6.146999835968018,0.40799999237060547,8.62399959564209","1.0,1.0,1.0"
495,Transform,,,,,230,"3.4630000591278076,0.010999999940395355,7.579999923706055","1.0,1.0,1.0"
496,Transform,,,,,205,"2.068000078201294,0.4819999933242798,2.700000047683716","1.0,1.0,1.0"
497,Transform,,,,,185,"2.3949999809265137,0.2160000056028366,9.692000389099121","1.2000000476837158,1.0,1.0"
498,Transform,,,,,177,"0.20600000023841858,0.00800000037997961,0.0","1.1276999711990356,1.8835999965667725,1.0"
499,Transform,,,,,192,"9.52299976348877,0.3109999895095825,7.02400016784668","1.0,1.0,-1.0"
500,Transform,,,,,193,"8.109999656677246,0.009999999776482582,0.10999999940395355","1.0,1.0,1.0"
501,Transform,,,,,212,"16.024999618530273,0.7839999794960022,5.690000057220459","1.0,1.0,1.0"
502,Transform,,,,,213,"0.8769999742507935,0.7799999713897705,-0.029999999329447746","1.0,1.0,-1.0"
503,Transform,,,,,209,"7.320000171661377,0.024000000208616257,1.3300000429153442","1.0,1.0,-1.0"
504,Transform,,,,,210,"5.011000156402588,0.024000000208616257,7.072000026702881","1.0,1.0,-1.0"
505,Transform,,,,,211,"4.370999813079834,0.8149999976158142,9.857999801635742","1.0,1.0,1.0"
506,Transform,,,,,206,"-0.039090678095817566,0.3909091055393219,0.013635791838169098","0.9090909361839294,0.9090909361839294,0.9090909361839294"
507,Transform,,,,,208,"3.177999973297119,0.48399999737739563,5.640999794006348","1.0,1.0,1.0"
508,Transform,,,,,247,"-7.28000020980835,12.149999618530273,-8.34000015258789","1.0,1.0,1.0"
509,Transform,,,,,195,"-0.0,0.0,0.0","0.9999997615814209,1.0,1.0"
510,Transform,,,,,202,"9.595999717712402,0.15000000596046448,1.069000005722046","1.0,1.0,-1.0"
511,Transform,,,,,244,"3.9619998931884766,0.007000000216066837,5.014999866485596","1.0,1.0,1.0"
512,Transform,,,,,198,"-0.0,0.0,0.0","1.0,1.0,1.0"
513,Transform,,,,,153,"0.017000198364257812,0.0,0.0","1.0,1.0,1.0"
514,Transform,,,,,204,"9.399999618530273,0.6800000071525574,-0.09700000286102295","1.0,1.0,1.0"
515,Transform,,,,,302,"0.0,0.0,0.0","1.0,1.0,1.0"
516,Transform,,,,,207,"-0.2619999945163727,0.0,-0.12999999523162842","1.2713087797164917,0.38658639788627625,0.5310617685317993"
517,Transform,,,,,224,"1.9800000190734863,0.006000000052154064,3.440000057220459","1.0,1.0,1.0"
518,Transform,,,,,228,"9.701000213623047,0.0,8.72599983215332","1.0,1.0,-1.0"
519,Transform,,,,,226,"2.890000104904175,0.38600000739097595,9.517999649047852","1.0,1.0,1.0"
520,Transform,,,,,225,"2.3420000076293945,0.45719999074935913,5.447999954223633","1.0,1.0,1.0"
521,Transform,,,,,227,"2.084399938583374,0.5640000104904175,9.894399642944336","1.0,1.0,1.0"
522,Transform,,,,,223,"14.364999771118164,0.7900000214576721,5.683000087738037","1.0,1.0,-1.0"
523,Transform,,,,,219,"9.583000183105469,0.17800000309944153,2.9790000915527344","1.0,1.0,-1.0"
524,Transform,,,,,218,"9.647000312805176,0.531000018119812,3.2209999561309814","1.0,1.0,1.0"
525,Transform,,,,,220,"9.484999656677246,0.17800000309944153,3.507999897003174","1.0,1.0,-1.0"
526,Transform,,,,,305,"-0.19300000369548798,-0.0,0.34299999475479126","0.2114073932170868,0.3665173053741455,0.4387957453727722"
527,Transform,,,,,298,"0.2409999966621399,-1.4900999758538092e-06,0.2329999953508377","0.7115856409072876,0.7115856409072876,0.7115856409072876"
528,Transform,,,,,216,"2.996000051498413,0.40299999713897705,9.079999923706055","1.0,1.0,1.0"
529,Transform,,,,,215,"2.3320000171661377,0.05000000074505806,8.680000305175781","1.0,1.0,1.0"
530,Transform,,,,,235,"9.979000091552734,0.1940000057220459,8.83899974822998","1.0,1.0,-1.0"
531,Transform,,,,,236,"9.583999633789062,0.367000013589859,7.3460001945495605","1.0,1.0,1.0"
532,Transform,,,,,271,"0.7459999918937683,0.0,0.035999998450279236","1.098760962486267,1.0,1.6439422369003296"
533,Transform,,,,,273,"8.918999671936035,0.0,-0.0020000000949949026","1.281805157661438,1.0,1.022317886352539"
534,Transform,,,,,272,"5.340000152587891,0.800000011920929,12.303000450134277","5.026308059692383,1.0,2.633679151535034"
535,Transform,,,,,274,"9.439000129699707,0.0,7.7210001945495605","1.281805157661438,1.0,0.8539114594459534"
536,Transform,,,,,276,"-0.32899999618530273,0.0,-0.050999999046325684","1.7405683994293213,1.0,1.2407110929489136"
537,Transform,,,,,275,"9.902000427246094,0.0,7.389999866485596","1.281805157661438,1.0,0.8539114594459534"
538,Transform,,,,,264,"9.637999534606934,0.0,0.9599999785423279","1.281805157661438,1.0,3.5653791427612305"
539,Transform,,,,,265,"2.7799999713897705,0.0,5.783999919891357","1.912712574005127,1.0,1.8562177419662476"
540,Transform,,,,,263,"4.769999980926514,0.0,4.730000019073486","10.252023696899414,1.0,10.039580345153809"
541,Transform,,,,,266,"2.319999933242798,0.0,2.3289999961853027","1.912712574005127,1.0,1.8562177419662476"
542,Transform,,,,,267,"9.472999572753906,0.0,2.305000066757202","1.281805157661438,1.0,1.022317886352539"
543,Transform,,,,,269,"7.25,0.0,2.7269999980926514","0.8688437342643738,1.0,0.8084504008293152"
544,Transform,,,,,270,"6.445000171661377,0.800000011920929,10.885000228881836","1.3208959102630615,1.0,1.6725178956985474"
545,Transform,,,,,268,"13.166000366210938,0.0,4.909999847412109","7.1570658683776855,1.0,12.828722953796387"
546,Transform,,,,,289,"7.34499979019165,0.800000011920929,10.628000259399414","1.3208959102630615,1.0,1.6725178956985474"
547,Transform,,,,,290,"2.171999931335449,0.0,8.777999877929688","1.594681978225708,1.0,1.2549077272415161"
548,Transform,,,,,288,"-0.32899999618530273,0.0,2.5399999618530273","1.338898777961731,1.0,0.8483495116233826"
549,Transform,,,,,292,"3.8459999561309814,0.800000011920929,11.418999671936035","1.3208959102630615,1.0,1.6725178956985474"
550,Transform,,,,,293,"-0.7900000214576721,0.0,4.840000152587891","1.2093474864959717,1.0,12.828722953796387"
551,Transform,,,,,294,"2.2239999771118164,0.0,-0.16599999368190765","2.6919643878936768,1.0,1.2740552425384521"
552,Transform,,,,,291,"-0.32899999618530273,0.0,0.3019999861717224","1.7405683994293213,1.0,1.2407110929489136"
553,Transform,,,,,295,"5.340000152587891,0.800000011920929,10.09000015258789","4.058055877685547,1.0,2.1347174644470215"
554,Transform,,,,,296,"9.529999732971191,0.0,4.248000144958496","1.281805157661438,1.0,0.9496058225631714"
555,Transform,,,,,297,"6.870999813079834,0.0,3.4049999713897705","1.1829681396484375,1.0,0.8084504008293152"
556,Transform,,,,,279,"5.190000057220459,0.0,-0.8199999928474426","1.2093474864959717,1.0,12.828722953796387"
557,Transform,,,,,280,"1.1679999828338623,0.0,9.696000099182129","4.000601291656494,1.0,2.3903005123138428"
558,Transform,,,,,281,"5.3420000076293945,0.4000000059604645,8.538000106811523","4.260958671569824,1.0,1.0069936513900757"
559,Transform,,,,,277,"3.7260000705718994,0.0,-0.014999999664723873","1.0703250169754028,1.0,1.2740552425384521"
560,Transform,,,,,278,"9.637999534606934,0.0,3.2330000400543213","1.281805157661438,1.0,1.90082585811615"
561,Transform,,,,,284,"8.069000244140625,0.0,9.758999824523926","1.1339200735092163,1.0,2.3903005123138428"
562,Transform,,,,,285,"3.3489999771118164,0.800000011920929,10.628000259399414","1.3208959102630615,1.0,1.6725178956985474"
563,Transform,,,,,282,"10.041000366210938,0.0,8.956000328063965","1.649014949798584,1.0,2.3903005123138428"
564,Transform,,,,,283,"9.050999641418457,0.0,10.534000396728516","3.0737104415893555,1.0,2.3903005123138428"
565,Transform,,,,,286,"5.927999973297119,0.800000011920929,11.418999671936035","1.3208959102630615,1.0,1.6725178956985474"
566,Transform,,,,,287,"7.038000106811523,0.0,3.1010000705718994","0.8482990264892578,1.0,0.8084504008293152"
567,Transform,,,,,239,"2.7860000133514404,0.4779999852180481,6.007999897003174","0.800000011920929,0.800000011920929,-0.800000011920929"
568,Transform,,,,,237,"7.179000377655029,0.5899999737739563,2.6010000705718994","1.0,1.0,-1.0"
569,Transform,,,,,233,"0.0,0.0,0.0","1.0,1.0,1.0"
570,Transform,,,,,232,"8.243000030517578,-0.039000000804662704,9.62600040435791","1.0,1.0,-1.0"
571,Transform,,,,,238,"1.2259999513626099,0.009999999776482582,6.460999965667725","1.0,1.0,1.0"
572,Transform,,,,,234,"-0.14399999380111694,0.18299999833106995,9.170000076293945","1.0,1.0,-1.0"
573,Transform,,,,,254,"1.8250001668930054,0.006000000052154064,1.7779998779296875","1.0,0.2623099982738495,1.0"
574,Transform,,,,,253,"6.380000114440918,0.006000000052154064,2.309999942779541","1.0,0.2623099982738495,1.0"
575,Transform,,,,,252,"9.350000381469727,0.006000000052154064,0.878000020980835","1.0,0.2623099982738495,-1.0"
576,Transform,,,,,255,"8.987000465393066,0.006000000052154064,9.36299991607666","1.0,0.2623099982738495,1.0"
577,Transform,,,,,256,"2.2249999046325684,0.006000000052154064,5.328000068664551","1.0,0.2623099982738495,1.0"
578,Transform,,,,,250,"9.977999687194824,0.07999999821186066,3.9539999961853027","1.0,1.0,1.0"
579,Transform,,,,,217,"6.860000133514404,0.004000000189989805,3.2669999599456787","1.0,1.0,1.0"
580,Transform,,,,,257,"7.940000057220459,0.014000000432133675,2.430000066757202","1.0,1.0,1.0"
581,Transform,,,,,261,"15.619999885559082,0.019999999552965164,5.129000186920166","1.0,1.0,1.0"
582,Transform,,,,,259,"2.4700000286102295,0.009999999776482582,9.140000343322754","1.0,1.0,1.0"
583,Transform,,,,,258,"5.9679999351501465,0.8109999895095825,10.545999526977539","1.0,1.0,1.0"
584,Transform,,,,,260,"3.760999917984009,0.014000000432133675,0.4309999942779541","1.0,1.0,-1.0"
585,Transform,,,,,262,"7.800000190734863,0.014000000432133675,7.980000019073486","1.0,1.0,1.0"
586,Transform,,,,,251,"1.7649999856948853,3.502000093460083,10.015000343322754","1.0,0.9999999403953552,1.0000001192092896"
587,Transform,,,,,241,"9.442999839782715,-0.004000000189989805,4.303999900817871","1.0,1.0,1.0"
588,Transform,,,,,240,"-0.08100000023841858,-0.004000000189989805,2.5889999866485596","1.0,1.0,1.0"
589,Transform,,,,,243,"3.802999973297119,0.2680000066757202,0.0989999994635582","1.0,1.0,-1.0"
590,Transform,,,,,242,"0.531000018119812,0.3569999933242798,8.916000366210938","1.100000023841858,1.100000023841858,1.100000023841858"
591,Transform,,,,,248,"1.034000039100647,1.0759999752044678,9.677000045776367","1.0,1.0,-1.0"
592,Transform,,,,,249,"2.446000099182129,0.3630000054836273,9.526000022888184","0.800000011920929,0.800000011920929,0.800000011920929"
593,Transform,,,,,229,"9.217000007629395,0.007000000216066837,2.046999931335449","1.0,1.0,1.0"
594,Transform,,,,,245,"9.355999946594238,0.37700000405311584,8.515000343322754","1.0,1.0,1.0"
595,Transform,,,,,304,"9.204000473022461,0.012000000104308128,7.7129998207092285","1.0,1.0,1.0"
596,Transform,,,,,306,"9.395000457763672,0.33399999141693115,9.718000411987305","1.0,1.0,1.0"
597,Transform,,,,,178,"2.1600000858306885,0.01600000075995922,7.059000015258789","1.0,1.0,1.0"
598,Transform,,,,,299,"0.0,0.0,0.0","1.0,1.0,1.0"
599,Transform,,,,,214,"0.017000198364257812,0.0,0.0","1.0,1.0,1.0"
600,Transform,,,,,307,"-0.0,0.0,0.0","1.0,1.0,1.0"
601,Transform,,,,,165,"3.2100000381469727,0.017000000923871994,1.4570000171661377","1.0,1.0,1.0"
602,Transform,,,,,300,"-0.017253875732421875,0.41100001335144043,-0.09399999678134918","1.0,1.0,1.0"
603,Transform,,,,,301,"0.44699999690055847,0.003000000026077032,8.09000015258789","1.0,1.0,-1.0"
